mal_id,Title,English Title,Japanese Title,Episodes,Release Year,Status,Air Date,Genres,Themes,Demographics,Studio,Producers,Synopsis,Rating,Voters,Popularity,Rank,Members,Favorites,Content Rating,Source,Duration,URL,Image URL
14075,Zetsuen no Tempest,Blast of Tempest,絶園のテンペスト,24,2012,Finished Airing,"Oct 5, 2012 to Mar 29, 2013","Action, Drama, Fantasy, Mystery","Psychological, Urban Fantasy",Shounen,Bones,"Aniplex, Dentsu, Square Enix, Mainichi Broadcasting System, Yahoo! Japan","Yoshino Takigawa, an ordinary teenager, is secretly dating his best friend Mahiro Fuwa's younger sister, Aika. But when Aika mysteriously dies, Mahiro disappears, vowing to find the one responsible and make them pay for murdering his beloved sister. Yoshino continues his life as usual and has not heard from Mahiro in a month—until he is confronted by a strange girl who holds him at gunpoint, and his best friend arrives in the nick of time to save him.

Yoshino learns that Mahiro has enlisted the help of a witch named Hakaze Kusaribe to find Aika's killer. However, the witch has been banished to a deserted island due to infighting within her clan. Hakaze's brother, Samon, selfishly desires to make use of the Tree of Exodus' power, in spite of both his sister's opposition and the impending peril to the world. With Hakaze out of the picture, it is now up to Yoshino and Mahiro to help her save the world, all while inching ever closer to the truth behind Aika's death.

[Written by MAL Rewrite]",7.89,269495,392,917.0,623378,6566,PG-13 - Teens 13 or older,Manga,24 min per ep,https://myanimelist.net/anime/14075/Zetsuen_no_Tempest,https://cdn.myanimelist.net/images/anime/7/42453l.jpg
42923,SK∞,SK8 the Infinity,SK∞ エスケーエイト,12,2021,Finished Airing,"Jan 10, 2021 to Apr 4, 2021",Sports,Racing,N/A,Bones,"Aniplex, Movic, ABC Animation","High school student Reki Kyan is passionate about one thing: skateboarding. When night falls, he heads to ""S,"" an illegal underground race inside a mine where skaters compete in highly dangerous situations. After a loss that results in his skateboard being destroyed and his arm being broken, Reki is now incapable of practicing at all.

While working, Reki runs into his new classmate, Langa Hasegawa, a half-Canadian and half-Japanese boy with no skateboarding experience whatsoever. Langa is in desperate need of money. After they both visit ""S"" when tasked by Reki's boss, they get into trouble and are forced into a bet that requires Langa to skate in a race. However, the mysterious transfer student holds a trump card that Reki is unaware of, one which might help him win the race in the most unexpected way.

[Written by MAL Rewrite]",8.0,316681,393,710.0,623065,13786,PG-13 - Teens 13 or older,Original,23 min per ep,https://myanimelist.net/anime/42923/SK∞,https://cdn.myanimelist.net/images/anime/1549/119195l.jpg
48895,Overlord IV,Overlord IV,オーバーロード IV,13,2022,Finished Airing,"Jul 5, 2022 to Sep 27, 2022","Action, Adventure, Fantasy",Isekai,N/A,Madhouse,"AT-X, Hakuhodo DY Music & Pictures, NTT Plala, Kadokawa","E-Rantel, the capital city of the newly established Sorcerer Kingdom, suffers from a dire shortage of goods. Once a prosperous city known for its trade, it now faces a crisis due to its caution—or even fear—of its king, Ainz Ooal Gown. To make amends, Ainz sends Albedo to the city as a diplomatic envoy.

Meanwhile, the cardinals of the Slane Theocracy discuss how to retaliate against Ainz after his attack crippled the Re-Estize Kingdom's army, plotting for the Baharuth Empire to take over the Sorcerer Kingdom. However, when Emperor Jircniv Rune Farlord El Nix arranges a meeting with the Theocracy's messengers at a colosseum, he is confronted by none other than Ainz himself.

With their secret gathering now out in the open, the emperor and his guests learn that Ainz has challenged the Warrior King, the empire's greatest fighter, to a duel. With Ainz's motivations beyond his comprehension, Jircniv can do nothing but watch as humanity's future changes before his very eyes.

[Written by MAL Rewrite]",8.06,317689,394,634.0,622914,7450,R - 17+ (violence & profanity),Light novel,23 min per ep,https://myanimelist.net/anime/48895/Overlord_IV,https://cdn.myanimelist.net/images/anime/1530/120110l.jpg
38668,Dorohedoro,,ドロヘドロ,12,2020,Finished Airing,"Jan 13, 2020 to Mar 30, 2020","Action, Comedy, Fantasy, Horror",Gore,Seinen,MAPPA,"Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Movic, TOHO animation, BS11, Shogakukan, Sumitomo, RAY, Pia","Hole—a dark, decrepit, and disorderly district where the strong prey on the weak and death is an ordinary occurrence—is all but befitting of the name given to it. A realm separated from law and ethics, it is a testing ground to the magic users who dominate it. As a race occupying the highest rungs of their society, the magic users think of the denizens of Hole as no more than insects. Murdered, mutilated, and made experiments without a second thought, the powerless Hole dwellers litter the halls of Hole's hospital on a daily basis.

Possessing free access to and from the cesspool, and with little challenge to their authority, the magic users appear indomitable to most—aside for a few. Caiman, more reptile than man, is one such individual. He hunts them on a heedless quest for answers with only a trusted pair of bayonets and his immunity to magic. Cursed by his appearance and tormented by nightmares, magic users are his only clue to restoring his life to normal. With his biggest obstacle being his stomach, his female companion Nikaidou, who runs the restaurant Hungry Bug, is his greatest ally.

[Written by MAL Rewrite]",8.04,311490,395,652.0,621842,10072,R - 17+ (violence & profanity),Manga,23 min per ep,https://myanimelist.net/anime/38668/Dorohedoro,https://cdn.myanimelist.net/images/anime/1230/119278l.jpg
35203,Isekai wa Smartphone to Tomo ni.,In Another World With My Smartphone,異世界はスマートフォンとともに。,12,2017,Finished Airing,"Jul 11, 2017 to Sep 26, 2017","Adventure, Comedy, Fantasy, Romance","Harem, Isekai",N/A,Production Reed,"Sotsu, MediaNet, Pony Canyon, AT-X, Asmik Ace, Hobby Japan, 81 Produce, Tokyo MX, Exit Tunes","In a thoughtless blunder, God accidentally strikes down Touya Mochizuki with a stray bolt of lightning! As an apology, God offers him one wish and the chance to live again in a magical fantasy world. Touya happily accepts the offer and, for his one wish, asks only to keep his smartphone with him as he begins his journey into this mysterious world.

Starting over in this new world, Touya finds it is filled with magic—which he has an affinity for—and cute girls vying for his attention. These girls—the twins Linze and Elze Silhoueska, Yumina Urnea Belfast, Leen, and Yae Kokonoe—provide Touya with no end of romantic frustrations, but also companionship as he discovers the secrets of this new world.

[Written by MAL Rewrite]",6.1,369588,396,9840.0,620747,3012,PG-13 - Teens 13 or older,Light novel,24 min per ep,https://myanimelist.net/anime/35203/Isekai_wa_Smartphone_to_Tomo_ni,https://cdn.myanimelist.net/images/anime/7/86794l.jpg
31580,Ajin,Ajin: Demi-Human,亜人,13,2016,Finished Airing,"Jan 16, 2016 to Apr 9, 2016","Action, Horror, Mystery, Supernatural",Gore,Seinen,Polygon Pictures,"Mainichi Broadcasting System, Kodansha, KlockWorx, Sony Music Communications, TOHO animation, King Records","Mysterious immortal humans known as ""Ajin"" first appeared 17 years ago in Africa. Upon their discovery, they were labeled as a threat to mankind, as they might use their powers for evil and were incapable of being destroyed. Since then, whenever an Ajin is found within society, they are to be arrested and taken into custody immediately.

Studying hard to become a doctor, Kei Nagai is a high schooler who knows very little about Ajin, only having seen them appear in the news every now and then. Students are taught that these creatures are not considered to be human, but Kei doesn't pay much attention in class. As a result, his perilously little grasp on this subject proves to be completely irrelevant when he survives an accident that was supposed to claim his life, signaling his rebirth as an Ajin and the start of his days of torment. However, as he finds himself alone on the run from the entire world, Kei soon realizes that more of his species may be a lot closer than he thinks.

[Written by MAL Rewrite]",7.37,310104,397,2624.0,620433,3306,R - 17+ (violence & profanity),Manga,24 min per ep,https://myanimelist.net/anime/31580/Ajin,https://cdn.myanimelist.net/images/anime/13/77968l.jpg
25183,Gangsta.,Gangsta.,GANGSTA. ギャングスタ,12,2015,Finished Airing,"Jul 2, 2015 to Sep 24, 2015","Action, Drama","Adult Cast, Organized Crime",Seinen,Manglobe,"Bandai Visual, Frontier Works, Lantis, DAX Production, Tokyo MX","Nicholas Brown and Worick Arcangelo, known in the city of Ergastalum as the ""Handymen,"" are mercenaries for hire who take on jobs no one else can handle. Contracted by powerful mob syndicates and police alike, the Handymen have to be ready and willing for anything. After completing the order of killing a local pimp, the Handymen add Alex Benedetto—a prostitute also designated for elimination—to their ranks to protect her from forces that want her gone from the decrepit hellhole of a city she has come to call home. However, this criminal’s paradise is undergoing a profound period of change that threatens to corrode the delicate balance of power.

Ergastalum was once a safe haven for ""Twilights,"" super-human beings born as the result of a special drug but are now being hunted down by a fierce underground organization. This new threat is rising up to challenge everything the city stands for, and the Handymen will not be able to avoid this coming war.

[Written by MAL Rewrite]",7.42,295452,398,2419.0,620069,4071,R - 17+ (violence & profanity),Manga,23 min per ep,https://myanimelist.net/anime/25183/Gangsta,https://cdn.myanimelist.net/images/anime/8/74415l.jpg
48580,Vanitas no Karte,The Case Study of Vanitas,ヴァニタスの手記,12,2021,Finished Airing,"Jul 3, 2021 to Sep 18, 2021","Action, Fantasy, Mystery","Historical, Urban Fantasy, Vampire",Shounen,Bones,"Aniplex, Square Enix, Hakuhodo DY Music & Pictures, Contents Seed","Scorned by others of his kind for being born under a blue moon, the vampire Vanitas grew afraid and desolate. According to legend, he created a cursed grimoire known as the ""Book of Vanitas,"" and it is said he would one day use it to bring retribution upon all vampires of the crimson moon.

In 19th century Paris, Noé Archiviste is searching for the fabled Book of Vanitas. Whilst traveling aboard an airship, he is saved from a vampire attack by an eccentric doctor who calls himself Vanitas and carries the very tome he seeks. Ironically, the self-proclaimed vampire specialist is a mere human who inherited both his name and the book from his master, the same Vanitas of legend. As the odd case of the Charlatan's Parade crops up, the doctor's ability to restore sanity to vampires by recovering their true name will prove most beneficial.

[Written by MAL Rewrite]",7.9,251701,399,893.0,616495,8300,R - 17+ (violence & profanity),Manga,23 min per ep,https://myanimelist.net/anime/48580/Vanitas_no_Karte,https://cdn.myanimelist.net/images/anime/1401/118483l.jpg
45613,Kawaii dake ja Nai Shikimori-san,Shikimori's Not Just a Cutie,可愛いだけじゃない式守さん,12,2022,Finished Airing,"Apr 10, 2022 to Jul 10, 2022","Comedy, Romance",School,N/A,Doga Kobo,"Kodansha, NBCUniversal Entertainment Japan, ABC Animation","Yuu Izumi leads a high school life filled with one mishap after another. No matter how improbable the situation, unfortunate events strike him at every turn. In possession of such terrible luck, Izumi enters his second year with a single wish in mind—to spend more time with his affectionate girlfriend, Micchon Shikimori.

Cute, athletic, and caring, Shikimori is immensely popular at their school. But since they began dating a year ago, Izumi has witnessed a surprising side to his otherwise adorable girlfriend: when the need arises, she turns incredibly cool! His misfortunes are easily avoided when she is there to protect him with an awe-inspiring look on her face. Charming in every way, she never ceases to make his heart skip a beat. Unfortunate as he may be, Izumi is sure to see his days of bad luck end thanks to the cute yet cool Shikimori.

[Written by MAL Rewrite]",6.94,268891,400,4844.0,614814,5264,PG-13 - Teens 13 or older,Web manga,23 min per ep,https://myanimelist.net/anime/45613/Kawaii_dake_ja_Nai_Shikimori-san,https://cdn.myanimelist.net/images/anime/1995/121695l.jpg
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,"Problem Children Are Coming from Another World, Aren't They?",問題児たちが異世界から来るそうですよ?,10,2013,Finished Airing,"Jan 12, 2013 to Mar 16, 2013","Action, Comedy, Fantasy","Isekai, Mythology",N/A,Diomedéa,"Kadokawa Shoten, Nippon Columbia, flying DOG","Izayoi Sakamaki, Asuka Kudou, and You Kasukabe are extraordinary teenagers who are blessed with psychic powers but completely fed up with their disproportionately mundane lives—until, unexpectedly, each of them receives a strange envelope containing an invitation to a mysterious place known as Little Garden. 

Inexplicably dropped into a vast new world, the trio is greeted by Kurousagi, who explains that they have been given a once-in-a-lifetime chance to participate in special high-stakes games using their abilities. In order to take part, however, they must first join a community. Learning that Kurousagi's community ""No Names"" has lost its official status and bountiful land due to their defeat at the hands of a demon lord, the group sets off to help reclaim their new home's dignity, eager to protect its residents and explore the excitement that Little Garden has to offer.

[Written by MAL Rewrite]",7.4,323553,401,2521.0,613743,3747,PG-13 - Teens 13 or older,Light novel,23 min per ep,https://myanimelist.net/anime/15315/Mondaiji-tachi_ga_Isekai_kara_Kuru_Sou_desu_yo,https://cdn.myanimelist.net/images/anime/12/43369l.jpg
53393,Tengoku Daimakyou,Heavenly Delusion,天国大魔境,13,2023,Finished Airing,"Apr 1, 2023 to Jun 24, 2023","Adventure, Mystery, Sci-Fi",N/A,Seinen,Production I.G,"Mainichi Broadcasting System, Kodansha, NBCUniversal Entertainment Japan, Avex Pictures, NetEase","Fifteen years ago, disaster struck human civilization, and now dangerous man-eating monsters roam the ravaged lands, posing an existential threat to the remaining survivors. Amid this turmoil, an isolated facility shelters children and nurtures them in peace. However, as a few among them find out about the world beyond the narrow periphery of their nursery's walls, their curiosity about it slowly grows.

Meanwhile, in the outside world, young survivors Maru and Kiruko band together to search for a special place called Heaven, each for their own reasons. Carrying past burdens and tragic secrets, the two hope to find answers to the cruelty they have experienced in their lives and in the world, which still remains in tatters.

[Written by MAL Rewrite]",8.21,284677,402,410.0,612738,7556,R - 17+ (violence & profanity),Manga,23 min per ep,https://myanimelist.net/anime/53393/Tengoku_Daimakyou,https://cdn.myanimelist.net/images/anime/1121/133132l.jpg
31339,Drifters,Drifters,DRIFTERS,12,2016,Finished Airing,"Oct 7, 2016 to Dec 23, 2016","Action, Adventure, Comedy, Fantasy","Adult Cast, Gore, Historical, Isekai, Military, Samurai",Seinen,Hoods Entertainment,"Rakuonsha, NBCUniversal Entertainment Japan, Shounen Gahousha","At the Battle of Sekigahara in 1600, Toyohisa Shimazu is the rearguard for his retreating troops, and is critically wounded when he suddenly finds himself in a modern, gleaming white hallway. Faced with only a stoic man named Murasaki and hundreds of doors on both sides, Toyohisa is pulled into the nearest door and into a world completely unlike his own.

The strange land is populated by all manner of fantastical creatures, as well as warriors from different eras of Toyohisa's world who were thought to be dead. Quickly befriending the infamous warlord Nobunaga Oda and the ancient archer Yoichi Suketaka Nasu, Toyohisa learns of the political unrest tearing through the continent. Furthermore, they have been summoned as ""Drifters"" to fight against the ""Ends,"" people who are responsible for the creation of the Orte Empire and are trying to annihilate the Drifters. As the Ends grow more powerful, so does the Empire's persecution of elves and other demihumans. It is up to Toyohisa and his group of unconventional heroes to battle in a brand-new world war to help the Empire's subjects, while challenging the Ends protecting the land to claim it for themselves.

[Written by MAL Rewrite]",7.88,289645,403,930.0,611781,4262,R - 17+ (violence & profanity),Manga,24 min per ep,https://myanimelist.net/anime/31339/Drifters,https://cdn.myanimelist.net/images/anime/10/80271l.jpg
2759,Evangelion Movie 1: Jo,Evangelion: 1.0 You Are (Not) Alone,ヱヴァンゲリヲン新劇場版:序,1,2007,Finished Airing,"Sep 1, 2007","Award Winning, Drama, Sci-Fi, Suspense","Mecha, Psychological",N/A,Khara,N/A,"In a post-apocalyptic world, the last remaining human settlement in Japan is the heavily fortified city of Tokyo-3. Fourteen-year-old Shinji Ikari is brought to the headquarters of NERV, an underground organization lead by his estranged father, Gendou. He requests that Shinji become a pilot of an ""Evangelion,"" a colossal android built to fight against monstrous and destructive alien creatures known as ""Angels"" that wreak havoc on the planet and threaten the survival of the remaining human race.

Although initially reluctant, Shinji is swayed by the idea of reconciling with his father, and agrees to aid in mankind's perilous endeavor against its alien threat, as the pilot of Evangelion Unit-01. Thrust into the midst of a dangerous battlefield, Shinji must find the necessary courage and resolve to face against the Angels' incursions before it is too late.

[Written by MAL Rewrite]",8.0,376116,404,718.0,610928,2067,R+ - Mild Nudity,Original,1 hr 41 min,https://myanimelist.net/anime/2759/Evangelion_Movie_1__Jo,https://cdn.myanimelist.net/images/anime/7/74975l.jpg
38656,Darwin's Game,Darwin's Game,ダーウィンズゲーム,11,2020,Finished Airing,"Jan 4, 2020 to Mar 21, 2020","Action, Mystery, Suspense","High Stakes Game, Super Power, Survival",Shounen,Nexus,"Aniplex, AT-X, Tokyo MX, Akita Shoten, BS11, Kanetsu Investment, CA-Cygames Anime Fund, Hochi Shimbun, ADK","High school student Kaname Sudou receives an invitation from a classmate to play Darwin's Game, a mobile game he has never heard of. However, as soon as he opens the application, a green snake suddenly pops out from his phone screen and bites his neck, leaving him unconscious. Waking up in the infirmary without any signs of a snake bite, he is told by the school to take the rest of the day off. Although he is puzzled by what has happened, he dismisses the surreal experience as a hallucination and boards the train home.

Unfortunately, his curiosity gets the better of him and he uses the application once again. As the application appears to be just like any other battle game, Kaname breathes out a sigh of relief and decides to start his first match. However, the pleasant surprise is short-lived, as his in-game opponent unexpectedly appears right in front of him and attempts to hunt him down with a knife.

As he desperately runs for his life, Kaname puts two and two together and realizes that Darwin's Game is not an ordinary game, but rather, it's a brutal fight for survival.

[Written by MAL Rewrite]",7.2,327712,405,3526.0,608140,2714,R - 17+ (violence & profanity),Manga,26 min per ep,https://myanimelist.net/anime/38656/Darwins_Game,https://cdn.myanimelist.net/images/anime/1016/107222l.jpg
9969,Gintama',Gintama Season 2,銀魂',51,2011,Finished Airing,"Apr 4, 2011 to Mar 26, 2012","Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai",Shounen,Sunrise,"TV Tokyo, Aniplex, Dentsu, Trinity Sound, Miracle Robo, Shueisha","After a one-year hiatus, Shinpachi Shimura returns to Edo, only to stumble upon a shocking surprise: Gintoki and Kagura, his fellow Yorozuya members, have become completely different characters! Fleeing from the Yorozuya headquarters in confusion, Shinpachi finds that all the denizens of Edo have undergone impossibly extreme changes, in both appearance and personality. Most unbelievably, his sister Otae has married the Shinsengumi chief and shameless stalker Isao Kondou and is pregnant with their first child.

Bewildered, Shinpachi agrees to join the Shinsengumi at Otae and Kondou's request and finds even more startling transformations afoot both in and out of the ranks of the the organization. However, discovering that Vice Chief Toushirou Hijikata has remained unchanged, Shinpachi and his unlikely Shinsengumi ally set out to return the city of Edo to how they remember it.

With even more dirty jokes, tongue-in-cheek parodies, and shameless references, Gintama' follows the Yorozuya team through more of their misadventures in the vibrant, alien-filled world of Edo.

[Written by MAL Rewrite]",9.02,254792,406,11.0,606042,8544,PG-13 - Teens 13 or older,Manga,24 min per ep,https://myanimelist.net/anime/9969/Gintama,https://cdn.myanimelist.net/images/anime/4/50361l.jpg
